StopID_Route,WhiteAlone,BlackorAfricanAmericanAlone,AmericanIndianandAlaskaNativealone,AsianAlone,HawaiianPacificIslander,OtherRace,TwoPlusRaces,Owner occupied,Renter occupied,Age15to24,Age25to34,Age35to44,Age45to54,Age55to59,Age60to64,Age65to74,Age75to84,Age85andOver,tot_blk_area_sq_mi,areaPcBlockInStop
192-44,438.27546091986255,45.495753014087036,5.7397671062918105,11.372464622372465,0.0,2.3088819057234584,10.544877439393568,232.50893682886965,281.2282681788614,13.709795790344986,87.56158761007597,73.75118100776345,86.55156966128789,59.583366527066744,81.37937069148387,73.35700448449124,30.809129046255418,7.034200188961471,0.17278100000000002,16.152438300458932
1922-2,307.26357471485096,17.22130754213397,0.12889382167961524,3.6002838522562253,0.0,7.921917261555121,7.458018045287592,201.2755373980173,142.3184578397462,3.486879526106157,53.917004881427815,46.69482842078952,66.86207656664143,42.68607125144054,38.91682467851094,39.526097380548386,30.464643922323223,21.039568609975483,0.172612,11.561504687473393
1922-28,307.26357471485096,17.22130754213397,0.12889382167961524,3.6002838522562253,0.0,7.921917261555121,7.458018045287592,201.2755373980173,142.3184578397462,3.486879526106157,53.917004881427815,46.69482842078952,66.86207656664143,42.68607125144054,38.91682467851094,39.526097380548386,30.464643922323223,21.039568609975483,0.172612,11.561504687473393
1923-2,207.78346043863883,4.420582384478347,0.028455155647164533,5.2547375202137,0.0,1.0115158090514569,3.3727504957634804,144.31973864969387,77.55176315409918,6.26064258642037,37.04152619695908,46.187109088948326,41.808383891677565,33.97310653888094,28.248568439498293,15.958744147815935,9.755780105198165,2.637640808394348,0.17263599999999998,8.805996168965033
1923-28,207.78346043863883,4.420582384478347,0.028455155647164533,5.2547375202137,0.0,1.0115158090514569,3.3727504957634804,144.31973864969387,77.55176315409918,6.26064258642037,37.04152619695908,46.187109088948326,41.808383891677565,33.97310653888094,28.248568439498293,15.958744147815935,9.755780105198165,2.637640808394348,0.17263599999999998,8.805996168965033
1927-14,325.59106373737364,8.382305663371845,2.745368214204034,6.9673797060732765,0.0,2.896529487352433,8.810972573630355,88.52341765385945,266.8702017281461,71.34125469423095,169.35710637365779,35.797632594249315,38.04359209231864,13.500651604338056,13.277914324762975,7.58927350947491,3.2662423480243,3.2199518409486694,0.172704,18.88502244910342
1927-15,325.59106373737364,8.382305663371845,2.745368214204034,6.9673797060732765,0.0,2.896529487352433,8.810972573630355,88.52341765385945,266.8702017281461,71.34125469423095,169.35710637365779,35.797632594249315,38.04359209231864,13.500651604338056,13.277914324762975,7.58927350947491,3.2662423480243,3.2199518409486694,0.172704,18.88502244910342
1927-27,325.59106373737364,8.382305663371845,2.745368214204034,6.9673797060732765,0.0,2.896529487352433,8.810972573630355,88.52341765385945,266.8702017281461,71.34125469423095,169.35710637365779,35.797632594249315,38.04359209231864,13.500651604338056,13.277914324762975,7.58927350947491,3.2662423480243,3.2199518409486694,0.172704,18.88502244910342
1927-37,325.59106373737364,8.382305663371845,2.745368214204034,6.9673797060732765,0.0,2.896529487352433,8.810972573630355,88.52341765385945,266.8702017281461,71.34125469423095,169.35710637365779,35.797632594249315,38.04359209231864,13.500651604338056,13.277914324762975,7.58927350947491,3.2662423480243,3.2199518409486694,0.172704,18.88502244910342
1927-56,325.59106373737364,8.382305663371845,2.745368214204034,6.9673797060732765,0.0,2.896529487352433,8.810972573630355,88.52341765385945,266.8702017281461,71.34125469423095,169.35710637365779,35.797632594249315,38.04359209231864,13.500651604338056,13.277914324762975,7.58927350947491,3.2662423480243,3.2199518409486694,0.172704,18.88502244910342
1927-6,325.59106373737364,8.382305663371845,2.745368214204034,6.9673797060732765,0.0,2.896529487352433,8.810972573630355,88.52341765385945,266.8702017281461,71.34125469423095,169.35710637365779,35.797632594249315,38.04359209231864,13.500651604338056,13.277914324762975,7.58927350947491,3.2662423480243,3.2199518409486694,0.172704,18.88502244910342
1928-3,341.10735920771003,5.3174210014145755,1.0,1.0,0.9998269896193773,4.433688237159285,3.3849655313540477,236.0472166273624,121.19604433989495,7.302566220257095,93.93172984620276,66.72964740662916,68.58647871106056,52.1225551022392,29.47048459335452,17.475430585227663,13.76375556222262,7.860612940063754,0.17266900000000002,18.67139030857393
1928-37,341.10735920771003,5.3174210014145755,1.0,1.0,0.9998269896193773,4.433688237159285,3.3849655313540477,236.0472166273624,121.19604433989495,7.302566220257095,93.93172984620276,66.72964740662916,68.58647871106056,52.1225551022392,29.47048459335452,17.475430585227663,13.76375556222262,7.860612940063754,0.17266900000000002,18.67139030857393
1928-38,341.10735920771003,5.3174210014145755,1.0,1.0,0.9998269896193773,4.433688237159285,3.3849655313540477,236.0472166273624,121.19604433989495,7.302566220257095,93.93172984620276,66.72964740662916,68.58647871106056,52.1225551022392,29.47048459335452,17.475430585227663,13.76375556222262,7.860612940063754,0.17266900000000002,18.67139030857393
1935-10,640.2343083687384,16.02822870463964,1.0457286432160804,9.886141853778089,0.0,6.050659630503567,12.051268396824128,293.2482250482017,392.0481105494982,25.832305047666097,214.654476056432,133.69893529707537,130.6982871269247,65.42093096192909,61.709133231689805,31.26714748063153,16.04071788406422,5.974402511287097,0.17268500000000003,24.395682208762256
1935-3,640.2343083687384,16.02822870463964,1.0457286432160804,9.886141853778089,0.0,6.050659630503567,12.051268396824128,293.2482250482017,392.0481105494982,25.832305047666097,214.654476056432,133.69893529707537,130.6982871269247,65.42093096192909,61.709133231689805,31.26714748063153,16.04071788406422,5.974402511287097,0.17268500000000003,24.395682208762256
1935-4,640.2343083687384,16.02822870463964,1.0457286432160804,9.886141853778089,0.0,6.050659630503567,12.051268396824128,293.2482250482017,392.0481105494982,25.832305047666097,214.654476056432,133.69893529707537,130.6982871269247,65.42093096192909,61.709133231689805,31.26714748063153,16.04071788406422,5.974402511287097,0.17268500000000003,24.395682208762256
1936-2,382.8728840603002,22.105599230003754,1.6000091586623775,6.700360871307689,0.0,4.978572897790887,2.6256342355760145,218.19272799786964,202.6903324557713,29.689995940590112,113.635879745225,62.881937523526084,84.39234726883049,46.05344394300992,41.12210582459959,28.453780400844785,9.305853677709361,5.3477161293055495,0.172672,9.206746091319278
1938-6,420.69492993349866,111.83280438782687,1.4966546046549838,6.005088551516197,0.0,10.44371814956561,8.109855528823818,178.42284913723034,380.16020201865575,60.71093645535519,138.5103947210727,125.36022087357017,115.84878747765123,45.85326883101096,29.26997710033821,24.76611630286399,15.101552792792939,3.16179660123083,0.17263900000000001,22.1152634083103
1944-10,623.0731312901527,29.041776202727885,3.6904803303296805,5.903524852978151,0.0,9.13089948244627,12.146990723291017,341.01796915166653,341.96883373025906,38.46777308229633,207.8417368288171,152.65959636863377,129.66161203734566,58.49685031748495,36.549431372025545,33.78086284557529,12.515385494713778,13.013554535033244,0.172642,19.099584786831965
1944-27,623.0731312901527,29.041776202727885,3.6904803303296805,5.903524852978151,0.0,9.13089948244627,12.146990723291017,341.01796915166653,341.96883373025906,38.46777308229633,207.8417368288171,152.65959636863377,129.66161203734566,58.49685031748495,36.549431372025545,33.78086284557529,12.515385494713778,13.013554535033244,0.172642,19.099584786831965
1944-5,623.0731312901527,29.041776202727885,3.6904803303296805,5.903524852978151,0.0,9.13089948244627,12.146990723291017,341.01796915166653,341.96883373025906,38.46777308229633,207.8417368288171,152.65959636863377,129.66161203734566,58.49685031748495,36.549431372025545,33.78086284557529,12.515385494713778,13.013554535033244,0.172642,19.099584786831965
1949-27,478.04298252326885,23.020835553308785,3.2559558609015253,3.9698593833190587,0.0,8.282872454105133,12.121044989829475,284.8255948653562,243.86795589937657,19.570965049991976,156.93088781401988,114.8217139564271,105.2268803233914,55.46925387910982,28.76405329242871,25.682782401765834,10.47522333127906,11.751790716319151,0.17265,12.076681378052474
1949-5,478.04298252326885,23.020835553308785,3.2559558609015253,3.9698593833190587,0.0,8.282872454105133,12.121044989829475,284.8255948653562,243.86795589937657,19.570965049991976,156.93088781401988,114.8217139564271,105.2268803233914,55.46925387910982,28.76405329242871,25.682782401765834,10.47522333127906,11.751790716319151,0.17265,12.076681378052474
195-44,144.72463521217594,98.5494292095829,2.749103265818193,21.532935104064254,0.0,16.548816262770345,10.130947502872964,102.59952358182707,191.63634297545755,21.449163740344343,82.00298769327652,54.62233592317065,45.48345659824778,21.03309029562748,14.351395256005185,38.72185940986475,13.4302680693361,3.14130957141177,0.17279499999999998,21.725151505818516
195-5,144.72463521217594,98.5494292095829,2.749103265818193,21.532935104064254,0.0,16.548816262770345,10.130947502872964,102.59952358182707,191.63634297545755,21.449163740344343,82.00298769327652,54.62233592317065,45.48345659824778,21.03309029562748,14.351395256005185,38.72185940986475,13.4302680693361,3.14130957141177,0.17279499999999998,21.725151505818516
1959-10,719.4079098105617,27.258253215293962,3.016105447286181,8.688965407613313,0.0,2.7123003703257593,15.679094592082045,180.6679631063177,596.0946657368454,107.70863883338723,342.6153165759464,116.21690070496976,84.99355214099465,52.559781913478936,34.64619318689292,24.50471494176619,6.343191900598575,7.174338645128324,0.17270400000000002,15.083367101120036
1959-3,719.4079098105617,27.258253215293962,3.016105447286181,8.688965407613313,0.0,2.7123003703257593,15.679094592082045,180.6679631063177,596.0946657368454,107.70863883338723,342.6153165759464,116.21690070496976,84.99355214099465,52.559781913478936,34.64619318689292,24.50471494176619,6.343191900598575,7.174338645128324,0.17270400000000002,15.083367101120036
1959-38,719.4079098105617,27.258253215293962,3.016105447286181,8.688965407613313,0.0,2.7123003703257593,15.679094592082045,180.6679631063177,596.0946657368454,107.70863883338723,342.6153165759464,116.21690070496976,84.99355214099465,52.559781913478936,34.64619318689292,24.50471494176619,6.343191900598575,7.174338645128324,0.17270400000000002,15.083367101120036
1959-4,719.4079098105617,27.258253215293962,3.016105447286181,8.688965407613313,0.0,2.7123003703257593,15.679094592082045,180.6679631063177,596.0946657368454,107.70863883338723,342.6153165759464,116.21690070496976,84.99355214099465,52.559781913478936,34.64619318689292,24.50471494176619,6.343191900598575,7.174338645128324,0.17270400000000002,15.083367101120036
1961-3,814.5978731546354,16.582182060837056,5.048174637266646,10.472931329773289,0.0,10.782395191594857,16.750782182839774,370.9081942467341,503.32614431021307,40.67747273024934,290.57234191320504,161.48266397900298,160.3990542236721,97.34236386495813,58.18952643551975,33.91242719813163,21.297751756839205,10.360736455369084,0.172673,27.238655341157507
1966-2,1561.9279764131434,66.89478161721645,4.553889098979637,71.09069531975622,0.0,22.20701399968305,52.13040714706766,128.47830881577897,1650.3264547800675,717.0460665490199,685.9488698071813,122.28473346030339,110.85131536988239,39.575661673145476,39.93528714186274,43.00499343901765,17.61877814249243,2.5390580129408304,0.17271299999999998,22.62728578077707
1966-5,1561.9279764131434,66.89478161721645,4.553889098979637,71.09069531975622,0.0,22.20701399968305,52.13040714706766,128.47830881577897,1650.3264547800675,717.0460665490199,685.9488698071813,122.28473346030339,110.85131536988239,39.575661673145476,39.93528714186274,43.00499343901765,17.61877814249243,2.5390580129408304,0.17271299999999998,22.62728578077707
1968-2,233.16026362692347,17.413846973280894,1.2692756441419546,8.0659386488979,0.0,3.0676431696645605,5.646684988047885,111.97246114880286,156.65119190215378,22.328955434369178,64.0887433258951,50.35976065286621,53.98210785845002,28.451584556949783,20.608536228648834,15.693022225004565,10.052029469345161,3.0589132994278305,0.17264100000000002,10.775211417497447
1968-28,233.16026362692347,17.413846973280894,1.2692756441419546,8.0659386488979,0.0,3.0676431696645605,5.646684988047885,111.97246114880286,156.65119190215378,22.328955434369178,64.0887433258951,50.35976065286621,53.98210785845002,28.451584556949783,20.608536228648834,15.693022225004565,10.052029469345161,3.0589132994278305,0.17264100000000002,10.775211417497447
1973-4,455.98410046598116,61.544731182466,1.4742756655627032,6.980220126706253,0.0,13.32403906245271,10.156103566554632,204.6207269519735,344.84274311774993,55.36196933133685,140.19932049216166,108.99337177053127,116.38583670611774,46.90544711412154,31.26967953258959,33.247803198422055,11.712748226327385,5.3872936981154105,0.172628,24.56762325012422
1975-14,462.4218083018394,45.99941563988251,1.0001243781094526,6.813302594514675,0.0,2.480753486639353,8.699340171837125,289.6747011132878,237.7400434595347,23.927370222834696,118.13367013522054,127.86541625908964,120.91575770774695,55.03767714224226,34.516742052701716,24.537839215736152,15.535225955447887,6.94504588180272,0.17265100000000003,19.59002898952349
1975-15,462.4218083018394,45.99941563988251,1.0001243781094526,6.813302594514675,0.0,2.480753486639353,8.699340171837125,289.6747011132878,237.7400434595347,23.927370222834696,118.13367013522054,127.86541625908964,120.91575770774695,55.03767714224226,34.516742052701716,24.537839215736152,15.535225955447887,6.94504588180272,0.17265100000000003,19.59002898952349
1975-5,462.4218083018394,45.99941563988251,1.0001243781094526,6.813302594514675,0.0,2.480753486639353,8.699340171837125,289.6747011132878,237.7400434595347,23.927370222834696,118.13367013522054,127.86541625908964,120.91575770774695,55.03767714224226,34.516742052701716,24.537839215736152,15.535225955447887,6.94504588180272,0.17265100000000003,19.59002898952349
1986-10,574.5350770789205,28.03966131532952,3.5390919979392237,4.713809572472475,0.0,9.38987265529531,13.63875482359379,336.02201405103517,297.83425339251556,26.00946265523208,190.18060735127278,142.0814068769662,123.6055401741076,60.0891755877899,33.61925404677932,33.044403974138184,10.953097549350042,14.273319227914564,0.172644,15.864240257259041
1986-27,574.5350770789205,28.03966131532952,3.5390919979392237,4.713809572472475,0.0,9.38987265529531,13.63875482359379,336.02201405103517,297.83425339251556,26.00946265523208,190.18060735127278,142.0814068769662,123.6055401741076,60.0891755877899,33.61925404677932,33.044403974138184,10.953097549350042,14.273319227914564,0.172644,15.864240257259041
1986-5,574.5350770789205,28.03966131532952,3.5390919979392237,4.713809572472475,0.0,9.38987265529531,13.63875482359379,336.02201405103517,297.83425339251556,26.00946265523208,190.18060735127278,142.0814068769662,123.6055401741076,60.0891755877899,33.61925404677932,33.044403974138184,10.953097549350042,14.273319227914564,0.172644,15.864240257259041
1995-3,607.9906140743485,7.619024779497582,4.308358071521075,7.4938582408004315,0.0,3.2705547244364213,11.880146767607304,380.8829987242845,261.6795579339269,21.534958873618503,169.11898871248977,111.20229498548804,139.79287268203555,88.48420935436602,55.34653234311546,33.34461074539514,15.704930521733939,8.033158439969078,0.172681,26.32987096583862
1995-38,607.9906140743485,7.619024779497582,4.308358071521075,7.4938582408004315,0.0,3.2705547244364213,11.880146767607304,380.8829987242845,261.6795579339269,21.534958873618503,169.11898871248977,111.20229498548804,139.79287268203555,88.48420935436602,55.34653234311546,33.34461074539514,15.704930521733939,8.033158439969078,0.172681,26.32987096583862
1996-10,756.9891567011975,18.21799714428154,4.582577317258348,11.108428008407298,0.0,10.729829735770899,16.007742585646906,147.14018769504173,670.4955437975208,201.93169275498116,370.8461646884746,83.0590904635356,63.81180463590634,38.17991217462484,28.468279795883497,16.91269277706025,10.09115773264629,4.334936469449871,0.17269700000000002,14.297919727277488
1996-2,756.9891567011975,18.21799714428154,4.582577317258348,11.108428008407298,0.0,10.729829735770899,16.007742585646906,147.14018769504173,670.4955437975208,201.93169275498116,370.8461646884746,83.0590904635356,63.81180463590634,38.17991217462484,28.468279795883497,16.91269277706025,10.09115773264629,4.334936469449871,0.17269700000000002,14.297919727277488
1996-27,756.9891567011975,18.21799714428154,4.582577317258348,11.108428008407298,0.0,10.729829735770899,16.007742585646906,147.14018769504173,670.4955437975208,201.93169275498116,370.8461646884746,83.0590904635356,63.81180463590634,38.17991217462484,28.468279795883497,16.91269277706025,10.09115773264629,4.334936469449871,0.17269700000000002,14.297919727277488
1996-28,756.9891567011975,18.21799714428154,4.582577317258348,11.108428008407298,0.0,10.729829735770899,16.007742585646906,147.14018769504173,670.4955437975208,201.93169275498116,370.8461646884746,83.0590904635356,63.81180463590634,38.17991217462484,28.468279795883497,16.91269277706025,10.09115773264629,4.334936469449871,0.17269700000000002,14.297919727277488
1996-5,756.9891567011975,18.21799714428154,4.582577317258348,11.108428008407298,0.0,10.729829735770899,16.007742585646906,147.14018769504173,670.4955437975208,201.93169275498116,370.8461646884746,83.0590904635356,63.81180463590634,38.17991217462484,28.468279795883497,16.91269277706025,10.09115773264629,4.334936469449871,0.17269700000000002,14.297919727277488
1996-81,756.9891567011975,18.21799714428154,4.582577317258348,11.108428008407298,0.0,10.729829735770899,16.007742585646906,147.14018769504173,670.4955437975208,201.93169275498116,370.8461646884746,83.0590904635356,63.81180463590634,38.17991217462484,28.468279795883497,16.91269277706025,10.09115773264629,4.334936469449871,0.17269700000000002,14.297919727277488
1998-38,513.9408165923298,3.3224151655940606,1.2482216702208953,6.19180390084742,0.0,3.16991766347196,7.958717952315453,325.8696166912998,209.96227625347964,15.40705801163586,112.37637153823071,91.54738743962753,124.07160380701599,86.99157508681441,48.57618584409005,36.0713078547153,15.35227334967883,5.438130012970819,0.17267600000000002,29.513381930249338
2003-81,44.30281581664709,2.1686123025455113,0.0,3.6146373217910845,0.0,0.1683083511777302,1.2130232628126034,18.031022711020473,33.436374343953545,27.489624719616952,6.531400869118462,2.3554413614423195,4.980862963464308,2.316029925219735,2.606448278795983,5.133088937316261,0.0,0.0545,0.17271899999999998,12.938435704003522
2007-11,171.22935060110885,6.9033397477449245,1.9848855774348053,84.89545740247979,0.0,1.5616525979817077,6.553095183197431,1.2429776642854835,271.88480344566204,157.65093128345015,90.56820361620755,8.78135389971066,5.780019285708415,3.37422791328789,2.9194391077387047,2.4406440543394825,1.5715293606951364,0.04143258880951612,0.17271400000000003,9.084159649706312
2007-28,171.22935060110885,6.9033397477449245,1.9848855774348053,84.89545740247979,0.0,1.5616525979817077,6.553095183197431,1.2429776642854835,271.88480344566204,157.65093128345015,90.56820361620755,8.78135389971066,5.780019285708415,3.37422791328789,2.9194391077387047,2.4406440543394825,1.5715293606951364,0.04143258880951612,0.17271400000000003,9.084159649706312
2007-38,171.22935060110885,6.9033397477449245,1.9848855774348053,84.89545740247979,0.0,1.5616525979817077,6.553095183197431,1.2429776642854835,271.88480344566204,157.65093128345015,90.56820361620755,8.78135389971066,5.780019285708415,3.37422791328789,2.9194391077387047,2.4406440543394825,1.5715293606951364,0.04143258880951612,0.17271400000000003,9.084159649706312
2007-44,171.22935060110885,6.9033397477449245,1.9848855774348053,84.89545740247979,0.0,1.5616525979817077,6.553095183197431,1.2429776642854835,271.88480344566204,157.65093128345015,90.56820361620755,8.78135389971066,5.780019285708415,3.37422791328789,2.9194391077387047,2.4406440543394825,1.5715293606951364,0.04143258880951612,0.17271400000000003,9.084159649706312
2007-80,171.22935060110885,6.9033397477449245,1.9848855774348053,84.89545740247979,0.0,1.5616525979817077,6.553095183197431,1.2429776642854835,271.88480344566204,157.65093128345015,90.56820361620755,8.78135389971066,5.780019285708415,3.37422791328789,2.9194391077387047,2.4406440543394825,1.5715293606951364,0.04143258880951612,0.17271400000000003,9.084159649706312
2014-80,139.8718504127012,22.312538326686983,1.9056335632346872,191.8157497551304,0.5955637283070911,3.3742932359135023,13.101550186015983,8.849376051499975,364.12780315648985,31.21944694006502,227.14050353289898,87.1733345794832,17.515353541833854,3.8835825614368966,1.8333111454004825,3.2949913341712103,0.6243195349460957,0.2923360377541455,0.172681,2.439114064793252
2018-80,208.31268242147482,33.82336011259865,3.214455856793695,286.150874563721,0.7321917021032065,7.05389434546295,20.465429496587713,4.709488676508729,555.0433998222334,50.940674460474206,334.9404000207989,138.97276942545457,26.575431691367253,3.939877310160742,1.4847674688932528,2.156584387146477,0.6080203507959816,0.13436338365064487,0.172687,0.7576145739001161
2018-84,208.31268242147482,33.82336011259865,3.214455856793695,286.150874563721,0.7321917021032065,7.05389434546295,20.465429496587713,4.709488676508729,555.0433998222334,50.940674460474206,334.9404000207989,138.97276942545457,26.575431691367253,3.939877310160742,1.4847674688932528,2.156584387146477,0.6080203507959816,0.13436338365064487,0.172687,0.7576145739001161
2023-80,2.4577763870717444,0.0,0.0,0.19754565043237887,0.0,0.0,0.0,2.3066951574761143,0.34862688002800873,0.025180204932604977,0.07554061479781493,1.0845530828638534,0.15108122959562986,0.12590102466302489,0.32344667509540376,0.44934769975842864,0.050360409865209954,0.36991109593215277,0.17270999999999997,2.804189276921962
2026-80,264.4494385511555,42.53012844490175,4.292805269641735,373.74613260965185,0.8566831398689805,11.104800903045687,26.60412518742256,4.930617115352428,718.6534969903356,64.20283950406177,432.2941330966978,182.29029409593426,35.69561643440301,4.776811521444513,1.444916807965528,1.7450105468542372,0.8684565033771039,0.2660355949498237,0.172688,2.404902398948536
2027-80,3.376927303875618,0.0,0.0,0.09380353621876716,0.0,0.0,0.0,2.8141060865630148,0.6566247535313702,0.09380353621876716,0.2814106086563015,0.18760707243753433,0.562821217312603,0.4690176810938358,0.562821217312603,1.0318388984064388,0.18760707243753433,0.09380353621876716,0.172706,2.3943391450081295
203-11,5.627625466413309,14.149107532006324,0.402723122934047,0.0,0.0,4.564449925561215,2.416338737604282,1.57071580131576,25.58952898320342,2.552850035064673,9.159830414127155,6.660778608377162,4.810573405824656,2.9266583191676876,0.8592444751827732,0.1365112974603909,0.0537982293146792,0.0,0.17280899999999996,6.825088267439106
203-13,5.627625466413309,14.149107532006324,0.402723122934047,0.0,0.0,4.564449925561215,2.416338737604282,1.57071580131576,25.58952898320342,2.552850035064673,9.159830414127155,6.660778608377162,4.810573405824656,2.9266583191676876,0.8592444751827732,0.1365112974603909,0.0537982293146792,0.0,0.17280899999999996,6.825088267439106
2034-80,157.47583965542844,24.92849447112627,2.3477713699564786,211.3045835483603,0.5508217446270544,5.071795843386322,15.043787317544718,7.126142072206141,409.59695187822354,37.410175637435486,247.78097087581494,102.18390143653056,20.201976209859858,3.545489798559311,1.7960583536813965,2.906492461707385,0.6759423552355005,0.2220868216051977,0.172688,0.6105589415917974
2039-80,194.62862967213772,32.734560560485846,2.899654364081185,286.6505830869357,0.8465233881163085,5.868210607960877,19.577412149103775,2.815762865072254,540.389810963749,45.58795774186132,336.6983831370457,130.30054629888517,24.71062521543905,4.0079582412964125,0.6028379289765248,0.9958463008289992,0.22281729011776746,0.07860167437049488,0.172681,2.562043552461393
2041-80,83.88039033181045,12.48119469889842,1.3389444537479782,103.67780230938511,0.1901620503390415,3.51233792746472,7.83569457077414,4.97348446067262,207.94304188174723,20.73012392018766,119.92301789062704,54.989290439614805,11.269229157709532,1.7551563012849132,1.3921225476944692,2.099430948638323,0.585646525066406,0.17250861159671296,0.172695,0.36756868388107156
2048-80,97.18571978622748,14.624212980686771,1.5468108756301093,121.77396762755819,0.23435237329042638,3.984274385648232,9.140168617893105,5.343081147281639,243.1464254996527,23.993470226584254,141.02737564528573,63.933544624183284,12.960960425081886,1.9981354447806035,1.4771260544290277,2.152870308881625,0.707144621570685,0.23887929613721018,0.172694,0.3625433243675768
2050-80,3.728700261822414,0.0,0.0,0.10357500727284483,0.0,0.0,0.0,3.107250218185345,0.7250250509099138,0.10357500727284483,0.31072502181853445,0.20715001454568965,0.6214500436370689,0.5178750363642242,0.6214500436370689,1.139325080001293,0.20715001454568965,0.10357500727284483,0.17270499999999997,1.956487717923924
2053-80,25.355883460553727,0.9811581614082507,0.29526343799893556,12.359608346405198,0.0,0.20485242744633428,0.8741519998027822,1.4460354914826907,38.62488234213254,21.947046878988907,13.113671970666466,1.3537503960237436,1.0845864017407436,0.7029746417278073,0.6773599652774964,0.8254764515425888,0.3178499445980477,0.04820118304942302,0.17271400000000003,9.11128424981471
2054-80,201.52232806572346,29.70671077973978,3.332131903865435,276.06119483517796,0.3287093437535915,13.131052740397816,20.634568474410706,5.243264738161864,539.4734314049068,45.92882494174038,299.92242315701725,152.3369569048607,37.56505244075464,4.15531991601226,1.3665216796881916,2.7583362631511985,0.6050632124076929,0.07819762743640302,0.172688,3.3077380468076356
2061-80,177.0862678817427,30.11523096476544,2.5320447695315704,259.123339568875,0.8247787610619468,4.316255426462168,17.608896414029534,2.8834152728033935,488.72339851366496,41.3553818567252,306.710115054949,116.14434588457887,21.61165318279861,3.7925083644585147,0.607460913945068,1.0816180720405524,0.20889902535343713,0.09483143161909688,0.17268,2.6870429237400524
2064-81,114.94598148762694,2.470252382090776,0.0,9.253449771944668,0.0,0.0,0.9768115843038148,18.742789360778506,108.90370586518769,84.03443336530634,19.972647485694555,4.799170124770511,5.124294572359815,4.158158193030895,4.3149261036959805,3.6397719519500042,0.6035934291581109,0.9994999999999999,0.172715,10.842460570964308
2071-80,136.37017669035114,22.783726008504765,1.8986438340420637,196.34218929938683,0.6328812780140213,3.1644063900701065,13.290506838294446,4.469793451207293,370.0127368874561,31.160175737727286,232.71440837626653,87.63560259601542,16.71599064059199,3.2764906872573007,0.8939586902414586,1.638924265442674,0.2979862300804862,0.1489931150402431,0.172678,2.4201609202758805
2076-80,2.462092687248288,0.0,0.0,0.13426663314118759,0.0,0.0,0.0,2.1834942452532657,0.41286507513620974,0.04643307366583703,0.13929922099751108,0.6198675041837773,0.27859844199502215,0.23216536832918516,0.3664320014703727,0.5985973697995579,0.09286614733167406,0.22210019261653813,0.17270900000000003,3.1941187196140453
208-6,1030.251456827174,36.56126055779752,6.132002559432696,170.51525754171738,1.3072245046072497,9.33345199828769,24.422689623196437,76.54648083729221,1201.976862774921,972.7376916061255,157.3851991434715,30.344146240068007,45.52994019239818,30.149433662187203,14.975675892828958,20.27798393968126,4.883787688185556,2.239485247267075,0.172738,30.577963357939996
208-82,1030.251456827174,36.56126055779752,6.132002559432696,170.51525754171738,1.3072245046072497,9.33345199828769,24.422689623196437,76.54648083729221,1201.976862774921,972.7376916061255,157.3851991434715,30.344146240068007,45.52994019239818,30.149433662187203,14.975675892828958,20.27798393968126,4.883787688185556,2.239485247267075,0.172738,30.577963357939996
2082-80,272.936381202421,42.30418572399276,4.5009302813522964,388.2113561852119,0.7165728077232502,14.619796127874878,27.86987337706793,6.402797483476062,744.7562982221677,63.58748417777398,436.98465989483384,196.79593459299386,43.48403188214514,5.526625329612481,1.5171098680282809,2.3069498240384165,0.75906799482977,0.19723214138807071,0.17268799999999998,3.049767217794182
2088-11,58.76169943981045,1.9456520005278477,0.31612559872272483,19.31299083508506,0.0,0.7564279219771664,2.905288046717412,1.3367488767495233,82.66143496609114,53.74740432246095,23.507878802157844,2.1514391501619397,1.6560288947725206,0.8964349184142757,0.8619618146252452,0.8062668535308833,0.32621079082534515,0.04455829589165077,0.172714,6.999171249769467
2088-38,58.76169943981045,1.9456520005278477,0.31612559872272483,19.31299083508506,0.0,0.7564279219771664,2.905288046717412,1.3367488767495233,82.66143496609114,53.74740432246095,23.507878802157844,2.1514391501619397,1.6560288947725206,0.8964349184142757,0.8619618146252452,0.8062668535308833,0.32621079082534515,0.04455829589165077,0.172714,6.999171249769467
2088-80,58.76169943981045,1.9456520005278477,0.31612559872272483,19.31299083508506,0.0,0.7564279219771664,2.905288046717412,1.3367488767495233,82.66143496609114,53.74740432246095,23.507878802157844,2.1514391501619397,1.6560288947725206,0.8964349184142757,0.8619618146252452,0.8062668535308833,0.32621079082534515,0.04455829589165077,0.172714,6.999171249769467
2091-11,0.08610377223480695,0.0,0.0,0.00340941052830743,0.0,0.0,0.0,0.07378842168368693,0.015724761079427448,0.0020525584251866696,0.0061576752755600084,0.0122462294690979,0.012315350551120017,0.010262792125933349,0.013672202654240777,0.023934994780174128,0.004105116850373339,0.0047662626314281895,0.172715,6.20937571511594
2091-28,0.08610377223480695,0.0,0.0,0.00340941052830743,0.0,0.0,0.0,0.07378842168368693,0.015724761079427448,0.0020525584251866696,0.0061576752755600084,0.0122462294690979,0.012315350551120017,0.010262792125933349,0.013672202654240777,0.023934994780174128,0.004105116850373339,0.0047662626314281895,0.172715,6.20937571511594
