speed_limi,funct_clas,sidewalk,StopID,Route,len_mi
25,5,3,7313,35,0.05831
25,5,3,7369,32,0.05018
25,5,3,7369,35,0.05018
25,5,3,7392,35,0.05831
25,5,3,7532,35,0.03774
25,5,3,7608,35,0.01049
25,5,3,7619,35,0.05831
25,5,3,7836,32,0.04229
25,5,3,7836,35,0.04229
25,5,3,7898,32,0.0243
25,5,3,7925,32,0.05054
25,5,3,7925,35,0.05054
25,5,3,7176,32,0.00906
25,5,3,7176,35,0.00906
25,5,3,7313,32,0.01187
25,5,3,7313,35,0.01187
25,5,3,7392,35,0.05566
25,5,3,7471,35,0.03794
25,5,3,7532,35,0.05566
25,5,3,7619,35,0.05566
25,5,3,7907,33,0.00152
25,4,3,7248,33,0.16315
25,4,3,7633,30,0.15248
25,4,3,7633,33,0.15248
25,4,3,7912,32,0.16315
25,4,3,7912,35,0.16315
25,4,3,7943,32,0.16315
25,4,3,7943,35,0.16315
25,4,3,7948,30,0.04892
25,4,3,7948,33,0.04892
25,4,3,7948,35,0.04892
25,4,3,7969,35,0.01163
25,4,3,9167,30,0.16315
25,4,3,9174,30,0.16315
25,4,3,9174,33,0.16315
25,4,3,7121,32,0.16315
25,4,3,7121,35,0.16315
25,4,3,7184,35,0.16315
25,4,3,7190,30,0.16187
25,4,3,7190,32,0.16187
25,4,3,7190,33,0.16187
25,4,3,7190,35,0.16187
25,4,3,7248,33,0.03765
25,4,3,7912,32,0.06847
25,4,3,7912,35,0.06847
25,4,3,7943,32,0.06847
25,4,3,7943,35,0.06847
25,4,3,7969,35,0.06847
25,4,3,9167,30,0.02321
25,4,3,9174,30,0.03935
25,4,3,9174,33,0.03935
25,4,3,7121,32,0.06847
25,4,3,7121,35,0.06847
25,4,3,7184,35,0.06847
25,4,3,7912,32,0.06271
25,4,3,7912,35,0.06271
25,4,3,7943,32,0.06271
25,4,3,7943,35,0.06271
25,4,3,7969,35,0.06271
25,4,3,7121,32,0.0484
25,4,3,7121,35,0.0484
25,4,3,7184,35,0.03094
25,5,0,7351,31,0.06066
25,5,0,7384,38,0.03929
25,5,0,7640,16,0.06066
25,5,0,7663,16,0.06066
25,5,0,7663,38,0.06066
25,5,0,7694,16,0.06066
25,5,0,7107,16,0.06066
25,5,0,7107,38,0.06066
25,5,0,7119,16,0.05819
25,5,0,7119,31,0.05819
25,5,0,7119,38,0.05819
25,5,0,7194,16,0.05436
25,5,0,7351,31,0.02961
25,5,0,7384,38,0.02961
25,5,0,7640,16,0.02961
25,5,0,7663,16,0.02961
25,5,0,7663,38,0.02961
25,5,0,7694,16,0.02961
25,5,0,7107,16,0.02961
25,5,0,7107,38,0.02961
25,4,0,7277,39,0.2205
25,4,0,7489,37,0.20616
25,4,0,7662,37,0.22189
25,4,0,7843,37,0.05051
25,4,0,7996,31,0.03795
25,4,0,7199,39,0.21438
25,4,0,7302,31,0.07835
25,4,0,7391,31,0.06914
25,4,0,7391,39,0.06914
25,4,0,7617,31,0.08384
25,4,0,7617,39,0.08384
25,4,0,7662,37,0.18432
25,4,0,7843,37,0.1065
25,4,0,7996,31,0.05867
25,4,0,7199,39,0.19183
25,4,0,7302,31,0.23379
25,4,0,7617,31,0.23379
25,4,0,7617,39,0.23379
25,4,0,7391,31,0.26631
25,4,0,7391,39,0.26631
25,4,0,7662,37,0.26362
25,4,0,7843,37,0.27184
25,4,0,7996,31,0.27184
25,4,0,7199,39,0.27184
25,4,3,7324,39,0.07302
25,4,3,7479,32,0.07302
25,4,3,7601,32,0.02872
25,4,3,7601,35,0.02872
25,4,3,7764,35,0.07302
25,4,3,7766,32,0.01189
25,4,3,7766,35,0.01189
25,4,3,7861,35,0.07302
25,4,3,7861,39,0.07302
25,4,3,7880,32,0.07302
25,4,3,7984,32,0.07302
25,4,3,7203,32,0.07302
25,4,3,7213,32,0.07302
25,4,3,7213,35,0.07302
25,4,3,7223,35,0.09076
25,4,3,7223,39,0.09076
25,4,3,7324,39,0.14872
25,4,3,7479,32,0.14872
25,4,3,7661,35,0.06306
25,4,3,7764,35,0.14872
25,4,3,7861,35,0.14872
25,4,3,7861,39,0.14872
25,4,3,7880,32,0.08431
25,4,3,7984,32,0.08043
25,4,3,7203,32,0.07088
25,4,3,7213,32,0.14872
25,4,3,7213,35,0.14872
25,4,3,7223,35,0.05868
25,4,3,7223,39,0.05868
25,4,3,7324,39,0.04327
25,4,3,7479,32,0.05681
25,4,3,7661,35,0.05868
25,4,3,7764,35,0.05868
25,4,3,7861,35,0.05868
25,4,3,7861,39,0.05868
25,4,3,7213,32,0.03527
25,4,3,7213,35,0.03527
25,4,3,7223,35,0.06986
25,4,3,7223,39,0.06986
25,4,3,7583,39,0.05995
25,4,3,7661,35,0.06986
25,4,3,7764,35,0.01817
25,4,3,7861,35,0.06986
25,4,3,7861,39,0.06986
25,4,3,7223,35,0.0727
25,4,3,7223,39,0.0727
25,4,3,7583,39,0.0727
25,4,3,7661,35,0.0727
25,4,3,7861,35,0.0727
25,4,3,7861,39,0.0727
25,4,1,7223,35,0.13773
25,4,1,7223,39,0.13773
25,4,1,7583,39,0.13773
25,4,1,7661,35,0.13773
25,4,1,7861,35,0.07727
25,4,1,7861,39,0.07727
25,4,1,7987,39,0.0785
25,5,3,7324,39,0.02497
25,5,3,7544,39,0.16785
25,5,3,7764,35,0.04339
25,5,3,7861,35,0.06009
25,5,3,7861,39,0.06009
25,5,3,7968,39,0.08299
25,5,3,7223,35,0.07737
25,5,3,7223,39,0.07737
25,5,3,7324,39,0.08698
25,5,3,7479,32,0.04353
25,5,3,7544,39,0.02473
25,5,3,7661,35,0.05299
25,5,3,7764,35,0.08698
25,5,3,7861,35,0.08698
25,5,3,7861,39,0.08698
25,5,3,7213,32,0.02987
25,5,3,7213,35,0.02987
25,5,3,7223,35,0.05813
25,5,3,7223,39,0.05813
25,5,3,7324,39,0.05813
25,5,3,7479,32,0.05813
25,5,3,7661,35,0.05813
25,5,3,7764,35,0.05813
25,5,3,7861,35,0.05813
25,5,3,7861,39,0.05813
25,5,3,7213,32,0.05813
25,5,3,7213,35,0.05813
25,5,3,7223,35,0.02277
25,5,3,7223,39,0.02277
25,5,3,7324,39,0.09394
25,5,3,7479,32,0.09394
25,5,3,7544,39,0.03877
25,5,3,7764,35,0.09394
25,5,3,7861,35,0.09394
25,5,3,7861,39,0.09394
25,5,3,7880,32,0.07027
25,5,3,7213,32,0.09394
25,5,3,7213,35,0.09394
25,5,3,7223,35,0.05486
25,5,3,7223,39,0.05486
25,5,3,7324,39,0.05486
25,5,3,7479,32,0.05486
25,5,3,7661,35,0.04465
25,5,3,7764,35,0.05486
25,5,3,7861,35,0.05486
25,5,3,7861,39,0.05486
25,5,3,7213,32,0.05486
25,5,3,7213,35,0.05486
25,5,3,7324,39,0.06201
25,5,3,7479,32,0.06201
25,5,3,7544,39,0.06201
25,5,3,7764,35,0.06201
25,5,3,7861,35,0.06201
25,5,3,7861,39,0.06201
25,5,3,7880,32,0.02541
25,5,3,7213,32,0.06201
25,5,3,7213,35,0.06201
25,5,3,7223,35,0.02789
25,5,3,7223,39,0.02789
25,5,3,7324,39,0.07035
25,5,3,7479,32,0.07035
25,5,3,7544,39,0.04748
25,5,3,7764,35,0.07035
25,5,3,7861,35,0.07035
25,5,3,7861,39,0.07035
25,5,3,7213,32,0.07035
25,5,3,7213,35,0.07035
25,5,0,7324,39,0.04791
25,5,0,7479,32,0.04529
25,5,0,7544,39,0.04791
25,5,0,7764,35,0.04791
25,5,0,7861,35,0.04791
25,5,0,7861,39,0.04791
25,5,0,7213,32,0.04791
25,5,0,7213,35,0.04791
25,5,0,7324,39,0.00899
25,5,0,7544,39,0.09169
25,5,0,7764,35,0.01758
25,5,0,7861,35,0.0657
25,5,0,7861,39,0.0657
25,5,3,7223,35,0.12254
25,5,3,7223,39,0.12254
25,5,3,7583,39,0.04729
25,5,3,7661,35,0.09832
25,5,3,7861,35,0.10725
25,5,3,7861,39,0.10725
25,5,3,7223,35,0.09465
25,5,3,7223,39,0.09465
25,5,3,7583,39,0.09465
25,5,3,7661,35,0.09465
25,5,3,7861,35,0.09465
25,5,3,7861,39,0.09465
25,5,0,7223,35,0.04405
25,5,0,7223,39,0.04405
25,5,0,7583,39,0.04405
25,5,0,7661,35,0.04405
25,5,0,7861,35,0.04405
25,5,0,7861,39,0.04405
25,5,3,7223,35,0.00011
25,5,3,7223,39,0.00011
25,5,0,7223,35,0.03476
25,5,0,7223,39,0.03476
25,5,0,7324,39,0.03476
25,5,0,7479,32,0.03476
25,5,0,7661,35,0.03476
25,5,0,7764,35,0.03476
25,5,0,7861,35,0.03476
25,5,0,7861,39,0.03476
25,5,0,7984,32,0.03476
25,5,0,7203,32,0.03476
25,5,0,7213,32,0.03476
25,5,0,7213,35,0.03476
25,5,0,7223,35,0.03925
25,5,0,7223,39,0.03925
25,5,0,7479,32,0.03925
25,5,0,7661,35,0.03925
25,5,0,7764,35,0.03925
25,5,0,7861,35,0.03925
25,5,0,7861,39,0.03925
25,5,0,7984,32,0.01407
25,5,0,7203,32,0.02583
25,5,0,7213,32,0.00459
25,5,0,7213,35,0.00459
25,5,3,7255,32,0.02794
25,5,3,7255,35,0.02794
25,5,3,7479,32,0.05174
25,5,3,7610,32,0.07341
25,5,3,7792,35,0.05519
25,5,3,7984,32,0.26795
25,5,3,7203,32,0.26795
25,5,3,7861,35,0.03805
25,5,3,7861,39,0.03805
25,5,3,7984,32,0.00383
25,5,3,7203,32,0.02218
25,5,3,7324,39,0.05311
25,5,3,7479,32,0.12351
25,5,3,7764,35,0.10137
25,5,3,7861,35,0.19456
25,5,3,7861,39,0.19456
25,5,3,7880,32,0.00518
25,5,3,7984,32,0.19582
25,5,3,7203,32,0.19582
25,5,3,7213,32,0.08156
25,5,3,7213,35,0.08156
25,5,3,7223,35,0.14113
25,5,3,7223,39,0.14113
25,5,3,7583,39,0.10387
25,5,3,7661,35,0.14113
25,5,3,7861,35,0.14113
25,5,3,7861,39,0.14113
25,5,3,7219,35,0.06394
25,5,3,7255,32,0.06394
25,5,3,7255,35,0.06394
25,5,3,7325,35,0.06394
25,5,3,7333,35,0.06394
25,5,3,7550,35,0.06394
25,5,3,7610,32,0.06394
25,5,3,7760,35,0.06394
25,5,3,7792,35,0.06394
25,5,3,7852,35,0.06394
25,5,3,7219,35,0.06192
25,5,3,7255,32,0.06192
25,5,3,7255,35,0.06192
25,5,3,7325,35,0.06192
25,5,3,7333,35,0.06192
25,5,3,7550,35,0.03019
25,5,3,7610,32,0.06192
25,5,3,7760,35,0.06192
25,5,3,7792,35,0.06192
25,5,3,7852,35,0.06192
25,5,0,7219,35,0.07109
25,5,0,7255,32,0.05518
25,5,0,7255,35,0.05518
25,5,0,7325,35,0.07109
25,5,0,7333,35,0.07109
25,5,0,7610,32,0.04556
25,5,0,7760,35,0.07109
25,5,0,7792,35,0.07109
25,5,0,7852,35,0.07109
25,5,0,7219,35,0.06267
25,5,0,7255,32,0.06267
25,5,0,7255,35,0.06267
25,5,0,7325,35,0.06267
25,5,0,7333,35,0.06267
25,5,0,7610,32,0.06267
25,5,0,7760,35,0.06267
25,5,0,7792,35,0.06267
25,5,0,7852,35,0.06267
25,5,3,7219,35,0.05044
25,5,3,7255,32,0.05044
25,5,3,7255,35,0.05044
25,5,3,7325,35,0.05044
25,5,3,7333,35,0.05044
25,5,3,7550,35,0.00807
25,5,3,7610,32,0.05044
25,5,3,7760,35,0.05044
25,5,3,7792,35,0.05044
25,5,3,7852,35,0.05044
25,5,3,7219,35,0.11567
25,5,3,7255,32,0.11567
25,5,3,7255,35,0.11567
25,5,3,7325,35,0.11567
25,5,3,7333,35,0.11567
25,5,3,7610,32,0.11567
25,5,3,7760,35,0.11567
25,5,3,7792,35,0.11567
25,5,3,7852,35,0.11567
25,5,0,7219,35,0.00081
25,5,0,7255,32,0.03444
25,5,0,7255,35,0.03444
25,5,0,7325,35,0.03444
25,5,0,7333,35,0.03444
25,5,0,7610,32,0.03444
25,5,0,7760,35,0.03444
25,5,0,7792,35,0.03444
25,5,0,7852,35,0.01649
25,5,0,7203,32,0.00678
25,5,0,7255,32,0.07639
25,5,0,7255,35,0.07639
25,5,0,7325,35,0.07639
25,5,0,7333,35,0.07639
25,5,0,7610,32,0.07639
25,5,0,7760,35,0.07639
25,5,0,7792,35,0.07639
25,5,0,7852,35,0.04016
25,5,3,7219,35,0.05195
25,5,3,7325,35,0.05195
25,5,3,7333,35,0.00883
25,5,3,7550,35,0.05195
25,5,3,7760,35,0.05195
25,5,3,7792,35,0.0441
25,5,3,7852,35,0.05195
25,5,0,7219,35,0.02415
25,5,0,7325,35,0.02415
25,5,0,7550,35,0.02415
25,5,0,7760,35,0.02415
25,5,0,7792,35,0.01343
25,5,0,7852,35,0.02415
25,5,0,7219,35,0.06241
25,5,0,7325,35,0.06241
25,5,0,7550,35,0.02317
25,5,0,7760,35,0.06241
25,5,0,7852,35,0.06241
25,4,3,7320,35,0.05541
25,4,3,7416,35,0.05541
25,4,3,7558,35,0.05541
25,4,3,7919,35,0.05541
25,4,3,7320,35,0.05742
25,4,3,7416,35,0.05742
25,4,3,7558,35,0.05742
25,4,3,7919,35,0.05742
25,5,3,7381,32,0.06427
25,5,3,7913,32,0.0192
25,5,3,9604,33,0.06427
25,5,3,7381,32,0.0745
25,5,3,9604,33,0.0745
25,5,3,7230,32,0.07061
25,5,3,7310,32,0.07061
25,5,3,7310,33,0.07061
25,5,3,7465,33,0.07061
25,5,3,7470,33,0.07061
25,5,3,7547,33,0.07061
25,5,3,7624,32,0.07061
25,5,3,7723,33,0.07061
25,5,3,7892,33,0.07061
25,5,3,7913,32,0.07061
25,5,3,9181,33,0.07061
25,5,3,9234,33,0.07061
25,5,3,9785,33,0.07061
25,5,3,7381,32,0.08362
25,5,3,7470,33,0.0167
25,5,3,7913,32,0.03074
25,5,3,9181,33,0.0159
25,5,3,9604,33,0.08362
25,5,3,7381,32,0.07129
25,5,3,7470,33,0.07129
25,5,3,7913,32,0.07129
25,5,3,9181,33,0.07129
25,5,3,9234,33,0.06417
25,5,3,9604,33,0.07129
25,5,3,7381,32,0.05849
25,5,3,7470,33,0.08181
25,5,3,7913,32,0.08181
25,5,3,9181,33,0.08181
25,5,3,9234,33,0.08181
25,5,3,9604,33,0.08181
25,5,3,7310,32,0.03389
25,5,3,7310,33,0.03389
25,5,3,7470,33,0.06389
25,5,3,7547,33,0.01311
25,5,3,7892,33,0.06275
25,5,3,7913,32,0.06389
25,5,3,9181,33,0.06389
25,5,3,9234,33,0.06389
25,5,3,9604,33,0.01497
25,5,3,9785,33,0.03278
25,5,3,7230,32,0.03813
25,5,3,7310,32,0.07601
25,5,3,7310,33,0.07601
25,5,3,7465,33,0.03825
25,5,3,7470,33,0.07601
25,5,3,7547,33,0.07601
25,5,3,7624,32,0.05691
25,5,3,7723,33,0.0482
25,5,3,7892,33,0.07601
25,5,3,7913,32,0.07601
25,5,3,9181,33,0.07601
25,5,3,9234,33,0.07601
25,5,3,9785,33,0.07601
25,5,3,7230,32,0.03315
25,5,3,7310,32,0.04811
25,5,3,7310,33,0.04811
25,5,3,7465,33,0.04811
25,5,3,7470,33,0.04811
25,5,3,7547,33,0.04811
25,5,3,7624,32,0.04811
25,5,3,7723,33,0.04811
25,5,3,7892,33,0.04811
25,5,3,7913,32,0.04811
25,5,3,9181,33,0.04811
25,5,3,9234,33,0.04811
25,5,3,9785,33,0.04811
25,5,3,7230,32,0.00728
25,5,3,7310,32,0.03265
25,5,3,7310,33,0.03265
25,5,3,7470,33,0.03265
25,5,3,7547,33,0.03265
25,5,3,7723,33,0.01372
25,5,3,7892,33,0.03265
25,5,3,7913,32,0.03265
25,5,3,9181,33,0.03265
25,5,3,9234,33,0.03265
25,5,3,9785,33,0.03265
25,5,3,7230,32,0.04181
25,5,3,7381,32,0.0652
25,5,3,7470,33,0.0652
25,5,3,7723,33,0.04062
25,5,3,7892,33,0.0652
25,5,3,7913,32,0.0652
25,5,3,9181,33,0.0652
25,5,3,9234,33,0.0652
25,5,3,7381,32,0.02174
25,5,3,7470,33,0.05676
25,5,3,7892,33,0.04512
25,5,3,7913,32,0.05676
25,5,3,9181,33,0.05676
25,5,3,9234,33,0.05676
25,5,3,9604,33,0.04284
25,5,3,7470,33,0.05877
25,5,3,7892,33,0.04063
25,5,3,7913,32,0.05877
25,5,3,9181,33,0.05877
25,5,3,9234,33,0.05877
25,5,3,9604,33,0.05877
25,5,3,7470,33,0.04434
25,5,3,7892,33,0.01362
25,5,3,7913,32,0.04434
25,5,3,9181,33,0.04434
25,5,3,9234,33,0.04434
25,5,3,9604,33,0.02834
25,5,0,7381,32,0.03289
25,5,0,7470,33,0.03289
25,5,0,7913,32,0.03289
25,5,0,9181,33,0.03289
25,5,0,9234,33,0.03289
25,5,0,9604,33,0.03289
25,5,0,7381,32,0.03357
25,5,0,7470,33,0.03357
25,5,0,7913,32,0.03357
25,5,0,9181,33,0.03357
25,5,0,9604,33,0.03357
25,5,3,7248,33,0.18789
25,5,3,7381,32,0.03663
25,5,3,7912,32,0.18789
25,5,3,7912,35,0.18789
25,5,3,7943,32,0.18789
25,5,3,7943,35,0.18789
25,5,3,7969,35,0.0037
25,5,3,9167,30,0.18789
25,5,3,9174,30,0.18789
25,5,3,9174,33,0.18789
25,5,3,9811,30,0.05286
25,5,3,9880,30,0.06082
25,5,3,9880,33,0.06082
25,5,3,7121,32,0.18789
25,5,3,7121,35,0.18789
25,5,3,7184,35,0.18789
25,5,3,7190,30,0.02331
25,5,3,7190,32,0.02331
25,5,3,7190,33,0.02331
25,5,3,7190,35,0.02331
25,5,3,7248,33,0.07256
25,5,3,7381,32,0.07256
25,5,3,7912,32,0.00245
25,5,3,7912,35,0.00245
25,5,3,7943,32,0.0367
25,5,3,7943,35,0.0367
25,5,3,9167,30,0.07256
25,5,3,9174,30,0.07256
25,5,3,9174,33,0.07256
25,5,3,9811,30,0.07256
25,5,3,9880,30,0.07256
25,5,3,9880,33,0.07256
25,5,3,7121,32,0.07256
25,5,3,7121,35,0.07256
25,5,3,7184,35,0.07256
25,5,3,7248,33,0.16297
25,5,3,7381,32,0.11558
25,5,3,7912,32,0.16297
25,5,3,7912,35,0.16297
25,5,3,7943,32,0.16297
25,5,3,7943,35,0.16297
25,5,3,9167,30,0.15836
25,5,3,9174,30,0.16086
25,5,3,9174,33,0.16086
25,5,3,9811,30,0.00622
25,5,3,9880,30,0.00528
25,5,3,9880,33,0.00528
25,5,3,7121,32,0.14128
25,5,3,7121,35,0.14128
25,5,3,7184,35,0.08608
25,5,3,7912,32,0.12394
25,5,3,7912,35,0.12394
25,5,3,7943,32,0.13785
25,5,3,7943,35,0.13785
25,5,3,7969,35,0.11798
35,3,3,7398,30,0.06323
35,3,3,7398,32,0.06323
35,3,3,7398,33,0.06323
35,3,3,7398,35,0.06323
35,3,3,7398,39,0.06323
35,3,3,7514,39,0.06323
35,3,3,7734,30,0.06323
35,3,3,7734,32,0.06323
35,3,3,7734,33,0.06323
35,3,3,7734,35,0.06323
35,3,3,7990,39,0.06323
35,3,3,7167,30,0.06323
35,3,3,7167,32,0.06323
35,3,3,7167,33,0.06323
35,3,3,7167,35,0.06323
35,3,3,7169,30,0.06323
35,3,3,7169,32,0.06323
35,3,3,7169,35,0.06323
35,3,3,7398,30,0.03899
35,3,3,7398,32,0.03899
35,3,3,7398,33,0.03899
35,3,3,7398,35,0.03899
35,3,3,7398,39,0.03899
35,3,3,7514,39,0.04563
35,3,3,7734,30,0.07673
35,3,3,7734,32,0.07673
35,3,3,7734,33,0.07673
35,3,3,7734,35,0.07673
35,3,3,7832,30,0.04457
35,3,3,7832,32,0.04457
35,3,3,7832,33,0.04457
35,3,3,7990,39,0.05181
35,3,3,7167,30,0.07673
35,3,3,7167,32,0.07673
35,3,3,7167,33,0.07673
35,3,3,7167,35,0.07673
35,3,3,7169,30,0.04658
35,3,3,7169,32,0.04658
35,3,3,7169,35,0.04658
35,3,3,7734,30,0.14592
35,3,3,7734,32,0.14592
35,3,3,7734,33,0.14592
35,3,3,7734,35,0.14592
35,3,3,7832,30,0.14592
35,3,3,7832,32,0.14592
35,3,3,7832,33,0.14592
35,3,3,7846,30,0.05679
35,3,3,7846,32,0.05679
35,3,3,7846,33,0.05679
35,3,3,7846,35,0.05679
35,3,3,7167,30,0.14592
35,3,3,7167,32,0.14592
35,3,3,7167,33,0.14592
35,3,3,7167,35,0.14592
35,3,3,7209,30,0.04912
35,3,3,7209,32,0.04912
35,3,3,7209,33,0.04912
35,3,3,7248,33,0.07083
35,3,3,7633,30,0.07083
35,3,3,7633,33,0.07083
35,3,3,7846,30,0.06181
35,3,3,7846,32,0.06181
35,3,3,7846,33,0.06181
35,3,3,7846,35,0.06181
35,3,3,7948,30,0.07083
35,3,3,7948,33,0.07083
35,3,3,7948,35,0.07083
35,3,3,9167,30,0.07083
35,3,3,9174,30,0.07083
35,3,3,9174,33,0.07083
35,3,3,9811,30,0.05617
35,3,3,9880,30,0.07083
35,3,3,9880,33,0.07083
35,3,3,7121,32,0.07083
35,3,3,7121,35,0.07083
35,3,3,7184,35,0.07083
35,3,3,7190,30,0.07083
35,3,3,7190,32,0.07083
35,3,3,7190,33,0.07083
35,3,3,7190,35,0.07083
35,3,3,7209,30,0.06951
35,3,3,7209,32,0.06951
35,3,3,7209,33,0.06951
35,3,3,7248,33,0.08548
35,3,3,7633,30,0.08548
35,3,3,7633,33,0.08548
35,3,3,7943,32,0.0366
35,3,3,7943,35,0.0366
35,3,3,7948,30,0.06655
35,3,3,7948,33,0.06655
35,3,3,7948,35,0.06655
35,3,3,9167,30,0.08548
35,3,3,9174,30,0.08548
35,3,3,9174,33,0.08548
35,3,3,9811,30,0.08548
35,3,3,9880,30,0.08548
35,3,3,9880,33,0.08548
35,3,3,7121,32,0.08548
35,3,3,7121,35,0.08548
35,3,3,7184,35,0.08548
35,3,3,7190,30,0.08548
35,3,3,7190,32,0.08548
35,3,3,7190,33,0.08548
35,3,3,7190,35,0.08548
35,3,3,7248,33,0.07081
35,3,3,7381,32,0.02663
35,3,3,7633,30,0.03462
35,3,3,7633,33,0.03462
35,3,3,9167,30,0.07081
35,3,3,9174,30,0.07081
35,3,3,9174,33,0.07081
35,3,3,9811,30,0.07081
35,3,3,9880,30,0.07081
35,3,3,9880,33,0.07081
35,3,3,7121,32,0.07081
35,3,3,7121,35,0.07081
35,3,3,7184,35,0.07081
35,3,3,7190,30,0.05533
35,3,3,7190,32,0.05533
35,3,3,7190,33,0.05533
35,3,3,7190,35,0.05533
35,3,3,7248,33,0.0899
35,3,3,7381,32,0.0899
35,3,3,9167,30,0.0899
35,3,3,9174,30,0.0899
35,3,3,9174,33,0.0899
35,3,3,9811,30,0.0899
35,3,3,9880,30,0.086
35,3,3,9880,33,0.086
35,3,3,7121,32,0.04184
35,3,3,7121,35,0.04184
35,3,3,7184,35,0.02913
35,3,3,7248,33,0.05019
35,3,3,7381,32,0.06595
35,3,3,7913,32,0.00246
35,3,3,9167,30,0.04664
35,3,3,9174,30,0.03308
35,3,3,9174,33,0.03308
35,3,3,9604,33,0.01764
35,3,3,9811,30,0.00442
35,3,3,7381,32,0.06896
35,3,3,7470,33,0.05125
35,3,3,7913,32,0.06896
35,3,3,9604,33,0.06896
25,4,3,7248,33,0.06512
25,4,3,7633,30,0.06512
25,4,3,7633,33,0.06512
25,4,3,9167,30,0.06512
25,4,3,9174,30,0.06512
25,4,3,9174,33,0.06512
25,4,3,9568,33,0.04803
25,4,3,9652,30,0.02687
25,4,3,9652,33,0.02687
25,4,3,9811,30,0.06512
25,4,3,9880,30,0.06512
25,4,3,9880,33,0.06512
25,4,3,7121,32,0.06512
25,4,3,7121,35,0.06512
25,4,3,7184,35,0.06512
25,4,3,7190,30,0.06512
25,4,3,7190,32,0.06512
25,4,3,7190,33,0.06512
25,4,3,7190,35,0.06512
25,4,3,7248,33,0.06004
25,4,3,7633,30,0.01209
25,4,3,7633,33,0.01209
25,4,3,9167,30,0.06004
25,4,3,9174,30,0.06004
25,4,3,9174,33,0.06004
25,4,3,9277,30,0.05834
25,4,3,9568,33,0.06004
25,4,3,9652,30,0.06004
25,4,3,9652,33,0.06004
25,4,3,9811,30,0.06004
25,4,3,9880,30,0.06004
25,4,3,9880,33,0.06004
25,4,3,7121,32,0.04673
25,4,3,7121,35,0.04673
25,4,3,7184,35,0.05036
25,4,3,7190,30,0.05887
25,4,3,7190,32,0.05887
25,4,3,7190,33,0.05887
25,4,3,7190,35,0.05887
25,5,3,7248,33,0.15684
25,5,3,7633,30,0.15684
25,5,3,7633,33,0.15684
25,5,3,7846,30,0.05387
25,5,3,7846,32,0.05387
25,5,3,7846,33,0.05387
25,5,3,7846,35,0.05387
25,5,3,7948,30,0.1301
25,5,3,7948,33,0.1301
25,5,3,7948,35,0.1301
25,5,3,9167,30,0.15684
25,5,3,9174,30,0.15684
25,5,3,9174,33,0.15684
25,5,3,9811,30,0.15684
25,5,3,9880,30,0.15684
25,5,3,9880,33,0.15684
25,5,3,7121,32,0.15684
25,5,3,7121,35,0.15684
25,5,3,7184,35,0.15684
25,5,3,7190,30,0.15684
25,5,3,7190,32,0.15684
25,5,3,7190,33,0.15684
25,5,3,7190,35,0.15684
25,5,3,7209,30,0.0616
25,5,3,7209,32,0.0616
25,5,3,7209,33,0.0616
25,5,3,7248,33,0.06903
25,5,3,7633,30,0.06903
25,5,3,7633,33,0.06903
25,5,3,7846,30,0.06903
25,5,3,7846,32,0.06903
25,5,3,7846,33,0.06903
25,5,3,7846,35,0.06903
25,5,3,7948,30,0.06903
25,5,3,7948,33,0.06903
25,5,3,7948,35,0.06903
25,5,3,9167,30,0.06903
25,5,3,9174,30,0.06903
25,5,3,9174,33,0.06903
25,5,3,9811,30,0.04688
25,5,3,9880,30,0.06903
25,5,3,9880,33,0.06903
25,5,3,7121,32,0.06903
25,5,3,7121,35,0.06903
25,5,3,7184,35,0.06903
25,5,3,7190,30,0.06903
25,5,3,7190,32,0.06903
25,5,3,7190,33,0.06903
25,5,3,7190,35,0.06903
25,5,3,7209,30,0.06903
25,5,3,7209,32,0.06903
25,5,3,7209,33,0.06903
25,5,3,7248,33,0.06135
25,5,3,7633,30,0.06135
25,5,3,7633,33,0.06135
25,5,3,7846,30,0.06135
25,5,3,7846,32,0.06135
25,5,3,7846,33,0.06135
25,5,3,7846,35,0.06135
25,5,3,7948,30,0.06135
25,5,3,7948,33,0.06135
25,5,3,7948,35,0.06135
25,5,3,9167,30,0.06135
25,5,3,9174,30,0.06135
25,5,3,9174,33,0.06135
25,5,3,9811,30,0.06135
25,5,3,9880,30,0.06135
25,5,3,9880,33,0.06135
25,5,3,7121,32,0.06135
25,5,3,7121,35,0.06135
25,5,3,7184,35,0.06135
25,5,3,7190,30,0.06135
25,5,3,7190,32,0.06135
25,5,3,7190,33,0.06135
25,5,3,7190,35,0.06135
25,5,3,7209,30,0.06135
25,5,3,7209,32,0.06135
25,5,3,7209,33,0.06135
25,5,3,7248,33,0.01549
25,5,3,7633,30,0.06053
25,5,3,7633,33,0.06053
25,5,3,7846,30,0.06053
25,5,3,7846,32,0.06053
25,5,3,7846,33,0.06053
25,5,3,7846,35,0.06053
25,5,3,7948,30,0.06053
25,5,3,7948,33,0.06053
25,5,3,7948,35,0.06053
25,5,3,9167,30,0.02286
25,5,3,9174,30,0.03311
25,5,3,9174,33,0.03311
25,5,3,9811,30,0.0322
25,5,3,9880,30,0.04826
25,5,3,9880,33,0.04826
25,5,3,7121,32,0.06053
25,5,3,7121,35,0.06053
25,5,3,7184,35,0.06053
25,5,3,7190,30,0.06053
25,5,3,7190,32,0.06053
25,5,3,7190,33,0.06053
25,5,3,7190,35,0.06053
