ZONING_COD,StopID,Route,area_sq_mi
SR-C1,7209,33,0.090585653
SR-C1,7214,32,0.145927417
IG,5100,2,0.006296182
IG,5100,4,0.006296182
IG,5100,17,0.006296182
IG,5100,20,0.006296182
IG,5100,21,0.006296182
IG,5100,22,0.006296182
IG,5100,27,0.006296182
IG,5100,28,0.006296182
IG,5100,56,0.006296182
IG,5100,57,0.006296182
IG,1278,27,0.000481463
IG,1278,29,0.000481463
IG,1380,17,0.009015352
IG,1427,4,0.002005601
IG,1427,56,0.002005601
IG,1427,57,0.002005601
IG,1585,4,0.000654407
IG,1585,27,0.000654407
IG,1585,56,0.000654407
IG,1585,57,0.000654407
IG,1895,4,0.007889253
IG,1895,17,0.007889253
IG,1895,20,0.007889253
IG,1895,21,0.007889253
IG,1895,27,0.007889253
IG,1895,56,0.007889253
CC-T,2741,2,0.002596219
CC-T,2741,11,0.002596219
CC-T,2755,2,0.00187456
CC-T,2755,10,0.00187456
CC-T,2755,11,0.00187456
CC-T,2755,12,0.00187456
CC-T,2755,15,0.00187456
CC-T,2755,28,0.00187456
CC-T,2755,37,0.00187456
CC-T,2755,70,0.00187456
CC-T,2812,2,0.002596219
CC-T,2812,11,0.002596219
CC-T,2191,2,0.002596219
CC-T,2191,10,0.002596219
CC-T,2191,11,0.002596219
CC-T,2191,12,0.002596219
CC-T,2191,15,0.002596219
CC-T,2191,28,0.002596219
CC-T,2191,37,0.002596219
CC-T,2191,56,0.002596219
CC-T,2191,57,0.002596219
CC-T,2191,70,0.002596219
CC-T,2191,71,0.002596219
CC-T,2191,72,0.002596219
CC-T,2200,10,0.002596219
CC-T,2200,12,0.002596219
CC-T,2200,15,0.002596219
CC-T,2200,28,0.002596219
CC-T,2200,56,0.002596219
CC-T,2200,57,0.002596219
CC-T,2200,70,0.002596219
CC-T,2200,71,0.002596219
CC-T,2200,72,0.002596219
CC-T,2266,2,0.002212754
CC-T,2266,10,0.002212754
CC-T,2266,15,0.002212754
CC-T,2266,70,0.002212754
CC-T,2362,2,0.002596219
CC-T,2362,11,0.002596219
CC-T,2500,2,5.15917E-05
CC-T,2501,2,2.06374E-05
CN,7260,38,0.019566556
CN,7494,38,0.030282151
CN,7758,38,0.000148462
CN,7802,38,0.020558439
SR-V2,8131,50,0.016581883
SR-V2,8131,58,0.016581883
SR-V2,8160,58,0.008903632
SR-V2,8180,58,0.016107939
SR-V2,8301,50,0.000564379
SR-V2,8301,58,0.000564379
SR-V2,8310,50,0.025864491
SR-V2,8409,50,0.000490942
SR-V2,8531,50,0.000946761
SR-V2,8650,50,5.90103E-06
SR-V2,8769,50,0.016793704
SR-V2,8769,58,0.016793704
CC,8152,58,0.000869645
CC,8235,50,5.74872E-06
CC,8235,58,5.74872E-06
CC,8478,58,0.000167041
CC,6169,73,0.041666894
CC,6188,73,0.039574802
CC,6241,73,0.003935705
CC,6265,3,0.039546783
CC,6265,73,0.039546783
CC,6266,73,0.002880766
CC,6296,3,0.033228878
CC,6296,73,0.033228878
CC,6319,73,0.05497002
CC,6423,3,0.037855203
CC,6423,73,0.037855203
CC,6541,3,0.006964299
CC,6728,3,0.009020913
CC,6771,3,0.039244587
CC,6952,73,0.043936553
CN,3153,31,0.005239183
CN,3243,31,0.006411322
CN,3758,31,0.006411322
PD,9118,26,0.000794613
PD,9349,26,0.005744374
PD,9412,26,0.004456482
PD,9498,26,0.007822535
PD,9615,26,0.005124122
PD,9720,26,0.003983089
PD,9799,26,0.007822535
PD,9826,26,0.007822535
PD,9957,26,0.007822535
TR-C3,2702,6,1.80379E-05
TR-C3,2773,6,0.000664601
TR-C3,2855,19,0.000135973
TR-C3,2899,6,1.06303E-06
TR-C3,2969,19,0.000963436
TR-C3,2135,19,0.000963436
TR-C3,2164,6,6.18045E-05
TR-C3,2173,19,2.59879E-06
TR-C3,2306,19,8.0749E-06
TR-C3,2389,3,0.000701425
TR-C3,2389,58,0.000701425
TR-C3,2503,19,0.000963436
TR-C3,2517,19,0.000963436
TR-C3,2524,3,0.000963436
TR-C3,2524,58,0.000963436
TR-C3,2624,19,0.000963436
TR-C3,2640,19,0.000963436
PD,5,80,0.000445359
PD,160,1,0.000445359
PD,160,2,0.000445359
PD,160,3,0.000445359
PD,160,10,0.000445359
PD,160,12,0.000445359
PD,160,14,0.000445359
PD,160,15,0.000445359
PD,160,19,0.000445359
PD,160,37,0.000445359
PD,160,48,0.000445359
PD,160,56,0.000445359
PD,160,57,0.000445359
PD,160,58,0.000445359
PD,160,70,0.000445359
PD,160,71,0.000445359
PD,160,72,0.000445359
PD,178,1,0.000445359
PD,178,2,0.000445359
PD,178,3,0.000445359
PD,178,10,0.000445359
PD,178,12,0.000445359
PD,178,14,0.000445359
PD,178,15,0.000445359
PD,178,19,0.000445359
PD,178,37,0.000445359
PD,178,48,0.000445359
PD,178,56,0.000445359
PD,178,57,0.000445359
PD,178,58,0.000445359
PD,178,70,0.000445359
PD,178,71,0.000445359
PD,178,72,0.000445359
PD,208,6,0.000445359
PD,208,82,0.000445359
PD,336,80,0.000445359
PD,398,6,0.000445359
PD,398,82,0.000445359
PD,490,11,0.000445359
PD,490,27,0.000445359
PD,490,28,0.000445359
PD,490,38,0.000445359
PD,490,44,0.000445359
PD,581,1,0.000445359
PD,581,2,0.000445359
PD,581,3,0.000445359
PD,581,10,0.000445359
PD,581,12,0.000445359
PD,581,14,0.000445359
PD,581,15,0.000445359
PD,581,19,0.000445359
PD,581,29,0.000445359
PD,581,37,0.000445359
PD,581,48,0.000445359
PD,581,56,0.000445359
PD,581,57,0.000445359
PD,581,58,0.000445359
PD,581,70,0.000445359
PD,581,71,0.000445359
PD,581,72,0.000445359
PD,581,82,0.000445359
PD,583,6,0.000445359
PD,706,11,0.000411971
PD,706,27,0.000411971
PD,706,28,0.000411971
PD,706,38,0.000411971
PD,706,44,0.000411971
PD,706,80,0.000411971
PD,809,1,0.000445359
PD,809,2,0.000445359
PD,809,3,0.000445359
PD,809,10,0.000445359
PD,809,12,0.000445359
PD,809,14,0.000445359
PD,809,15,0.000445359
PD,809,19,0.000445359
PD,809,29,0.000445359
PD,809,37,0.000445359
PD,809,48,0.000445359
PD,809,56,0.000445359
PD,809,57,0.000445359
PD,809,58,0.000445359
PD,809,70,0.000445359
PD,809,71,0.000445359
PD,809,72,0.000445359
PD,809,82,0.000445359
PD,971,6,0.000445359
TE,1107,6,0.000267978
TE,1107,14,0.000267978
TE,1107,15,0.000267978
TE,1107,56,0.000267978
TE,1116,2,0.003387054
TE,1116,28,0.003387054
TE,1125,37,0.004650631
TE,1177,2,0.00257005
TE,1177,28,0.00257005
TE,1241,6,0.010585332
TE,1241,14,0.010585332
TE,1241,15,0.010585332
TE,1241,25,0.010585332
TE,1241,37,0.010585332
TE,1333,5,0.010585332
TE,1333,10,0.010585332
TE,1350,6,0.010585332
TE,1350,14,0.010585332
TE,1350,15,0.010585332
TE,1350,25,0.010585332
TE,1350,27,0.010585332
TE,1350,29,0.010585332
TE,1350,37,0.010585332
TE,1350,56,0.010585332
TE,1350,57,0.010585332
TE,1382,6,0.001726093
TE,1382,14,0.001726093
TE,1382,15,0.001726093
TE,1382,56,0.001726093
TE,1382,57,0.001726093
TE,1412,6,0.010446857
TE,1412,14,0.010446857
TE,1412,15,0.010446857
TE,1412,27,0.010446857
TE,1412,37,0.010446857
TE,1412,56,0.010446857
TE,1472,3,0.000259217
TE,1472,4,0.000259217
TE,1472,10,0.000259217
TE,1494,6,2.17132E-05
TE,1494,14,2.17132E-05
TE,1494,15,2.17132E-05
TE,1494,27,2.17132E-05
TE,1494,29,2.17132E-05
TE,1494,37,2.17132E-05
TE,1494,56,2.17132E-05
TE,1513,6,0.009506526
TE,1513,14,0.009506526
TE,1513,15,0.009506526
TE,1513,27,0.009506526
TE,1513,29,0.009506526
TE,1513,37,0.009506526
TE,1513,56,0.009506526
TE,1595,2,0.004078619
TE,1595,5,0.004078619
TE,1595,10,0.004078619
TE,1624,27,0.010585332
TE,1707,2,0.010585332
TE,1707,28,0.010585332
TE,1780,5,0.010585332
TE,1780,10,0.010585332
TE,1830,3,1.89247E-05
TE,1830,4,1.89247E-05
TE,1830,10,1.89247E-05
TE,1830,37,1.89247E-05
TE,1843,5,0.010585332
TE,1843,10,0.010585332
TE,1847,27,0.010585332
TE,1847,29,0.010585332
TE,1892,2,0.010361051
TE,1892,5,0.010361051
TE,1892,10,0.010361051
TE,1892,27,0.010361051
TE,1892,28,0.010361051
TE,1935,3,3.07769E-05
TE,1935,4,3.07769E-05
TE,1935,10,3.07769E-05
TR-V1,1208,3,6.37808E-06
TR-V1,1208,4,6.37808E-06
TR-V1,1208,10,6.37808E-06
TR-V1,1256,3,0.000830489
TR-V1,1256,38,0.000830489
TR-V1,1260,3,0.000830489
TR-V1,1260,38,0.000830489
TR-V1,1304,3,0.000746148
TR-V1,1304,38,0.000746148
TR-V1,1447,3,0.000830489
TR-V1,1447,38,0.000830489
TR-V1,1472,3,0.000161944
TR-V1,1472,4,0.000161944
TR-V1,1472,10,0.000161944
TR-V1,1645,3,0.00040512
TR-V1,1645,4,0.00040512
TR-V1,1645,10,0.00040512
TR-V1,1695,3,0.000830489
TR-V1,1813,3,0.000544072
TR-V1,1813,38,0.000544072
TR-V1,1935,3,0.000644473
TR-V1,1935,4,0.000644473
TR-V1,1935,10,0.000644473
PD,3252,16,0.001952212
PD,3429,16,0.0021504
PD,3513,16,0.005813644
PD,3832,16,0.004835926
IG,3195,11,0.006329364
IG,3195,12,0.006329364
PD,5,80,0.001385966
PD,160,1,0.000124668
PD,160,2,0.000124668
PD,160,3,0.000124668
PD,160,10,0.000124668
PD,160,12,0.000124668
PD,160,14,0.000124668
PD,160,15,0.000124668
PD,160,19,0.000124668
PD,160,37,0.000124668
PD,160,48,0.000124668
PD,160,56,0.000124668
PD,160,57,0.000124668
PD,160,58,0.000124668
PD,160,70,0.000124668
PD,160,71,0.000124668
PD,160,72,0.000124668
PD,208,6,0.001385966
PD,208,82,0.001385966
PD,336,80,0.001385966
PD,398,6,0.001385966
PD,398,82,0.001385966
PD,490,11,0.00019991
PD,490,27,0.00019991
PD,490,28,0.00019991
PD,490,38,0.00019991
PD,490,44,0.00019991
PD,581,1,0.000705578
PD,581,2,0.000705578
PD,581,3,0.000705578
PD,581,10,0.000705578
PD,581,12,0.000705578
PD,581,14,0.000705578
PD,581,15,0.000705578
PD,581,19,0.000705578
PD,581,29,0.000705578
PD,581,37,0.000705578
PD,581,48,0.000705578
PD,581,56,0.000705578
PD,581,57,0.000705578
PD,581,58,0.000705578
PD,581,70,0.000705578
PD,581,71,0.000705578
PD,581,72,0.000705578
PD,581,82,0.000705578
PD,583,6,0.001385966
PD,971,6,0.001385966
PD,5,80,0.000499792
PD,61,80,0.000499792
PD,104,4,0.000499792
PD,104,27,0.000499792
PD,104,44,0.000499792
PD,160,1,2.24108E-05
PD,160,2,2.24108E-05
PD,160,3,2.24108E-05
PD,160,10,2.24108E-05
PD,160,12,2.24108E-05
PD,160,14,2.24108E-05
PD,160,15,2.24108E-05
PD,160,19,2.24108E-05
PD,160,37,2.24108E-05
PD,160,48,2.24108E-05
PD,160,56,2.24108E-05
PD,160,57,2.24108E-05
PD,160,58,2.24108E-05
PD,160,70,2.24108E-05
PD,160,71,2.24108E-05
PD,160,72,2.24108E-05
PD,178,1,0.000499792
PD,178,2,0.000499792
PD,178,3,0.000499792
PD,178,10,0.000499792
PD,178,12,0.000499792
PD,178,14,0.000499792
PD,178,15,0.000499792
PD,178,19,0.000499792
PD,178,37,0.000499792
PD,178,48,0.000499792
PD,178,56,0.000499792
PD,178,57,0.000499792
PD,178,58,0.000499792
PD,178,70,0.000499792
PD,178,71,0.000499792
PD,178,72,0.000499792
PD,190,4,0.000419633
PD,190,44,0.000419633
PD,208,6,0.000499792
PD,208,82,0.000499792
PD,256,4,0.000499792
PD,256,13,0.000499792
PD,336,80,0.000499792
PD,392,4,0.000499792
PD,392,27,0.000499792
PD,392,44,0.000499792
PD,438,11,0.000475828
PD,438,27,0.000475828
PD,438,28,0.000475828
PD,438,38,0.000475828
PD,438,44,0.000475828
PD,438,80,0.000475828
PD,441,4,0.000499792
PD,441,44,0.000499792
PD,445,4,0.000499792
PD,445,44,0.000499792
PD,488,11,2.84444E-05
PD,488,28,2.84444E-05
PD,488,38,2.84444E-05
PD,488,44,2.84444E-05
PD,488,80,2.84444E-05
PD,488,84,2.84444E-05
PD,490,11,0.000499792
PD,490,27,0.000499792
PD,490,28,0.000499792
PD,490,38,0.000499792
PD,490,44,0.000499792
PD,548,6,0.000474563
PD,548,82,0.000474563
PD,581,1,0.000499792
PD,581,2,0.000499792
PD,581,3,0.000499792
PD,581,10,0.000499792
PD,581,12,0.000499792
PD,581,14,0.000499792
PD,581,15,0.000499792
PD,581,19,0.000499792
PD,581,29,0.000499792
PD,581,37,0.000499792
PD,581,48,0.000499792
PD,581,56,0.000499792
PD,581,57,0.000499792
PD,581,58,0.000499792
PD,581,70,0.000499792
PD,581,71,0.000499792
PD,581,72,0.000499792
PD,581,82,0.000499792
PD,583,6,0.000236562
PD,706,11,0.000499792
PD,706,27,0.000499792
PD,706,28,0.000499792
PD,706,38,0.000499792
PD,706,44,0.000499792
PD,706,80,0.000499792
PD,739,4,0.000499792
PD,739,44,0.000499792
PD,741,1,0.000499792
PD,741,2,0.000499792
PD,741,3,0.000499792
PD,741,10,0.000499792
PD,741,11,0.000499792
PD,741,12,0.000499792
PD,741,14,0.000499792
PD,741,15,0.000499792
PD,741,19,0.000499792
PD,741,27,0.000499792
PD,741,28,0.000499792
PD,741,29,0.000499792
PD,741,37,0.000499792
PD,741,38,0.000499792
PD,741,44,0.000499792
PD,741,48,0.000499792
PD,741,56,0.000499792
PD,741,57,0.000499792
PD,741,58,0.000499792
PD,741,70,0.000499792
PD,741,71,0.000499792
PD,741,72,0.000499792
PD,741,82,0.000499792
PD,757,11,0.000499792
PD,757,28,0.000499792
PD,757,38,0.000499792
PD,757,44,0.000499792
PD,773,44,0.000499792
PD,837,4,0.000499792
PD,837,44,0.000499792
PD,841,4,6.7003E-06
PD,841,44,6.7003E-06
SR-C1,6130,14,0.00674604
SR-C1,6130,15,0.00674604
SR-C1,6140,15,0.082298506
SR-C1,6166,15,0.001827696
SR-C1,6189,15,0.050310023
SR-C1,6245,15,0.000422551
SR-C1,6253,14,0.003307487
SR-C1,6253,15,0.003307487
SR-C1,6273,15,0.022956231
SR-C1,6277,14,0.036171219
SR-C1,6277,15,0.036171219
SR-C1,6349,14,0.000259752
SR-C1,6365,15,0.002984931
SR-C1,6365,73,0.002984931
SR-C1,6368,15,2.36121E-05
SR-C1,6368,73,2.36121E-05
SR-C1,6430,15,0.005113982
SR-C1,6430,73,0.005113982
SR-C1,6440,15,7.21937E-05
SR-C1,6450,14,0.038230107
SR-C1,6450,15,0.038230107
SR-C1,6531,15,0.087405134
SR-C1,6539,15,0.049740924
SR-C1,6551,15,0.01480874
SR-C1,6551,73,0.01480874
SR-C1,6570,15,0.021981851
SR-C1,6588,15,0.037491444
SR-C1,6596,15,7.39484E-05
SR-C1,6665,15,0.135385584
SR-C1,6800,15,0.009795174
SR-C1,6800,73,0.009795174
SR-C1,6812,15,0.019066353
SR-C1,6812,73,0.019066353
SR-C1,6873,15,0.029053955
SR-C1,6902,15,0.000503736
SR-C1,6925,15,0.000338907
SR-C1,6925,73,0.000338907
SR-C1,6926,67,0.000341573
SR-C1,6972,15,0.049159488
SR-C1,6984,67,0.000856081
TR-V1,1208,3,0.001050142
TR-V1,1208,4,0.001050142
TR-V1,1208,10,0.001050142
TR-V1,1213,3,0.001050142
TR-V1,1213,4,0.001050142
TR-V1,1213,10,0.001050142
TR-V1,1304,3,0.001050142
TR-V1,1304,38,0.001050142
TR-V1,1412,6,0.000565061
TR-V1,1412,14,0.000565061
TR-V1,1412,15,0.000565061
TR-V1,1412,27,0.000565061
TR-V1,1412,37,0.000565061
TR-V1,1412,56,0.000565061
TR-V1,1447,3,6.56029E-05
TR-V1,1447,38,6.56029E-05
TR-V1,1472,3,0.000361504
TR-V1,1472,4,0.000361504
TR-V1,1472,10,0.000361504
TR-V1,1494,6,0.000328826
TR-V1,1494,14,0.000328826
TR-V1,1494,15,0.000328826
TR-V1,1494,27,0.000328826
TR-V1,1494,29,0.000328826
TR-V1,1494,37,0.000328826
TR-V1,1494,56,0.000328826
TR-V1,1513,6,0.001050142
TR-V1,1513,14,0.001050142
TR-V1,1513,15,0.001050142
TR-V1,1513,27,0.001050142
TR-V1,1513,29,0.001050142
TR-V1,1513,37,0.001050142
TR-V1,1513,56,0.001050142
TR-V1,1526,3,0.001050142
TR-V1,1526,4,0.001050142
TR-V1,1526,10,0.001050142
TR-V1,1530,3,0.001050142
TR-V1,1530,4,0.001050142
TR-V1,1530,10,0.001050142
TR-V1,1530,38,0.001050142
TR-V1,1645,3,0.001050142
TR-V1,1645,4,0.001050142
TR-V1,1645,10,0.001050142
TR-V1,1689,3,0.001050142
TR-V1,1689,4,0.001050142
TR-V1,1689,10,0.001050142
TR-V1,1689,38,0.001050142
TR-V1,1805,6,0.000877637
TR-V1,1805,14,0.000877637
TR-V1,1805,15,0.000877637
TR-V1,1805,27,0.000877637
TR-V1,1805,29,0.000877637
TR-V1,1805,57,0.000877637
TR-V1,1813,3,0.001050142
TR-V1,1813,38,0.001050142
TR-V1,1910,3,0.001050142
TR-V1,1910,38,0.001050142
TR-V1,1935,3,0.000143292
TR-V1,1935,4,0.000143292
TR-V1,1935,10,0.000143292
TR-V2,1107,6,0.000381158
TR-V2,1107,14,0.000381158
TR-V2,1107,15,0.000381158
TR-V2,1107,56,0.000381158
TR-V2,1131,5,0.000915594
TR-V2,1131,10,0.000915594
TR-V2,1131,27,0.000915594
TR-V2,1160,5,0.000915594
TR-V2,1160,10,0.000915594
TR-V2,1160,27,0.000915594
TR-V2,1382,6,0.000915486
TR-V2,1382,14,0.000915486
TR-V2,1382,15,0.000915486
TR-V2,1382,56,0.000915486
TR-V2,1382,57,0.000915486
TR-V2,1675,5,0.000915594
TR-V2,1675,10,0.000915594
TR-V2,1675,27,0.000915594
TR-V2,1812,5,0.000915594
TR-V2,1812,10,0.000915594
TR-V2,1812,27,0.000915594
TR-V2,1843,5,0.000138063
TR-V2,1843,10,0.000138063
PD,3252,16,0.000979715
PD,3429,16,0.002024805
PD,3588,16,0.007506025
PD,3913,16,0.007506025
NMX,7215,16,0.009879192
NMX,7215,31,0.009879192
NMX,7215,37,0.009879192
NMX,7215,38,0.009879192
NMX,7341,38,0.000399022
NMX,7379,16,0.00907014
NMX,7379,31,0.00907014
NMX,7379,37,0.00907014
NMX,7379,38,0.00907014
NMX,7388,16,0.004371192
NMX,7675,38,0.009879192
NMX,7718,37,0.001428653
NMX,7718,38,0.001428653
NMX,7745,16,0.003439436
NMX,7745,31,0.003439436
NMX,7745,38,0.003439436
NMX,7834,16,0.009879192
NMX,7834,31,0.009879192
NMX,7955,31,0.003657933
NMX,7114,31,0.003596651
NMX,7131,16,0.00324353
NMX,7182,16,0.008195737
NMX,7182,31,0.008195737
PD,9479,30,0.003707121
PD,9629,30,0.004160949
PD,6368,15,0.00700059
PD,6368,73,0.00700059
PD,6457,15,0.010747297
PD,6748,15,0.010747297
PD,6748,73,0.010747297
PD,6860,15,0.010747297
PD,6860,73,0.010747297
PD,6923,15,0.010747297
PD,6923,73,0.010747297
PD,6925,15,0.005424391
PD,6925,73,0.005424391
PD,6987,15,0.009926039
SR-V2,5109,21,0.013019494
SR-V2,5138,21,0.014032389
SR-V2,5162,22,0.009486591
SR-V2,5164,21,0.013240611
SR-V2,5223,29,0.011924956
SR-V2,5256,29,0.014032389
SR-V2,5306,21,0.012921418
SR-V2,5356,21,0.004138902
SR-V2,5366,21,0.008484237
SR-V2,5366,22,0.008484237
SR-V2,5823,22,0.010273807
SR-V2,5884,29,0.006437122
SR-V2,5993,21,4.3382E-06
PD,8281,50,0.001144567
PD,8569,50,0.000335687
PD,8634,51,0.001144567
PD,8634,57,0.001144567
PD,8745,57,0.001144567
PD,8779,57,0.001144567
PD,8958,51,0.001144567
PD,161,1,0.002375659
PD,161,10,0.002375659
PD,161,19,0.002375659
PD,161,38,0.002375659
PD,161,82,0.002375659
PD,168,5,0.002375659
PD,168,27,0.002375659
PD,168,47,0.002375659
PD,168,75,0.002375659
PD,235,5,0.002375659
PD,235,27,0.002375659
PD,274,5,0.002375659
PD,274,27,0.002375659
PD,274,47,0.002375659
PD,274,75,0.002375659
PD,313,10,0.002375659
PD,313,19,0.002375659
PD,313,38,0.002375659
PD,313,82,0.002375659
PD,473,5,0.002374631
PD,473,27,0.002374631
PD,473,47,0.002374631
PD,473,75,0.002374631
PD,512,5,0.001100442
PD,512,27,0.001100442
PD,512,47,0.001100442
PD,512,75,0.001100442
PD,520,10,0.002375659
PD,520,19,0.002375659
PD,520,38,0.002375659
PD,520,82,0.002375659
PD,544,11,0.002375659
PD,544,12,0.002375659
PD,564,1,0.002375659
PD,564,11,0.002375659
PD,564,12,0.002375659
PD,564,19,0.002375659
PD,564,38,0.002375659
PD,668,1,0.002375659
PD,668,12,0.002375659
PD,668,19,0.002375659
PD,668,38,0.002375659
PD,710,1,0.002133552
PD,710,10,0.002133552
PD,710,19,0.002133552
PD,710,38,0.002133552
PD,710,82,0.002133552
PD,791,11,0.002375659
PD,791,12,0.002375659
PD,791,19,0.002375659
PD,791,38,0.002375659
PD,883,2,1.52214E-05
PD,883,3,1.52214E-05
PD,883,4,1.52214E-05
PD,883,6,1.52214E-05
PD,883,11,1.52214E-05
PD,883,12,1.52214E-05
PD,883,14,1.52214E-05
PD,883,15,1.52214E-05
PD,883,29,1.52214E-05
PD,883,37,1.52214E-05
PD,883,47,1.52214E-05
PD,883,56,1.52214E-05
PD,883,57,1.52214E-05
PD,883,58,1.52214E-05
PD,883,71,1.52214E-05
PD,883,72,1.52214E-05
PD,965,1,0.002375659
PD,965,10,0.002375659
PD,965,19,0.002375659
PD,965,38,0.002375659
PD,965,82,0.002375659
PD,989,5,0.002375659
PD,989,27,0.002375659
PD,989,47,0.002375659
PD,989,75,0.002375659
PD,1101,1,5.35359E-05
PD,1101,2,5.35359E-05
PD,1101,3,5.35359E-05
PD,1101,4,5.35359E-05
PD,1101,5,5.35359E-05
PD,1101,6,5.35359E-05
PD,1101,11,5.35359E-05
PD,1101,12,5.35359E-05
PD,1101,14,5.35359E-05
PD,1101,15,5.35359E-05
PD,1101,19,5.35359E-05
PD,1101,25,5.35359E-05
PD,1101,27,5.35359E-05
PD,1101,29,5.35359E-05
PD,1101,37,5.35359E-05
PD,1101,38,5.35359E-05
PD,1101,47,5.35359E-05
PD,1101,56,5.35359E-05
PD,1101,57,5.35359E-05
PD,1101,58,5.35359E-05
PD,1101,70,5.35359E-05
PD,1101,71,5.35359E-05
PD,1101,72,5.35359E-05
PD,1101,75,5.35359E-05
PD,1163,5,0.002274404
PD,1163,27,0.002274404
PD,1163,47,0.002274404
PD,1324,1,0.000177617
PD,1324,2,0.000177617
PD,1324,3,0.000177617
PD,1324,4,0.000177617
PD,1324,5,0.000177617
PD,1324,6,0.000177617
PD,1324,11,0.000177617
PD,1324,12,0.000177617
PD,1324,14,0.000177617
PD,1324,15,0.000177617
PD,1324,19,0.000177617
PD,1324,29,0.000177617
PD,1324,37,0.000177617
PD,1324,47,0.000177617
PD,1324,56,0.000177617
PD,1324,58,0.000177617
PD,1324,71,0.000177617
PD,1324,72,0.000177617
PD,1324,75,0.000177617
PD,1790,5,0.002375659
PD,1790,27,0.002375659
PD,1790,47,0.002375659
PD,1790,75,0.002375659
UMX,1150,3,0.008091711
UMX,1150,4,0.008091711
UMX,1150,38,0.008091711
UMX,1214,6,0.003957775
UMX,1214,14,0.003957775
UMX,1214,15,0.003957775
UMX,1214,25,0.003957775
UMX,1214,27,0.003957775
UMX,1214,37,0.003957775
UMX,1214,56,0.003957775
UMX,1214,57,0.003957775
UMX,1230,3,0.008091711
UMX,1230,4,0.008091711
UMX,1230,38,0.008091711
UMX,1230,56,0.008091711
UMX,1230,57,0.008091711
UMX,1323,6,0.002858084
UMX,1323,14,0.002858084
UMX,1323,15,0.002858084
UMX,1323,25,0.002858084
UMX,1323,27,0.002858084
UMX,1323,29,0.002858084
UMX,1323,56,0.002858084
UMX,1480,3,0.002441516
UMX,1480,4,0.002441516
UMX,1480,10,0.002441516
UMX,1480,38,0.002441516
UMX,1486,3,0.002423628
UMX,1486,4,0.002423628
UMX,1486,38,0.002423628
UMX,1486,56,0.002423628
UMX,1486,57,0.002423628
UMX,1579,6,0.006985654
UMX,1579,14,0.006985654
UMX,1579,15,0.006985654
UMX,1579,25,0.006985654
UMX,1579,27,0.006985654
UMX,1579,37,0.006985654
UMX,1579,56,0.006985654
UMX,1579,57,0.006985654
UMX,1618,6,0.000778435
UMX,1618,14,0.000778435
UMX,1618,15,0.000778435
UMX,1618,25,0.000778435
UMX,1618,27,0.000778435
UMX,1618,29,0.000778435
UMX,1618,37,0.000778435
UMX,1737,3,0.008091711
UMX,1737,4,0.008091711
UMX,1737,38,0.008091711
UMX,1787,1,0.001461369
UMX,1787,2,0.001461369
UMX,1787,3,0.001461369
UMX,1787,4,0.001461369
UMX,1787,5,0.001461369
UMX,1787,6,0.001461369
UMX,1787,11,0.001461369
UMX,1787,12,0.001461369
UMX,1787,14,0.001461369
UMX,1787,15,0.001461369
UMX,1787,19,0.001461369
UMX,1787,25,0.001461369
UMX,1787,27,0.001461369
UMX,1787,29,0.001461369
UMX,1787,37,0.001461369
UMX,1787,47,0.001461369
UMX,1787,56,0.001461369
UMX,1787,57,0.001461369
UMX,1787,58,0.001461369
UMX,1787,70,0.001461369
UMX,1787,71,0.001461369
UMX,1787,72,0.001461369
UMX,1787,75,0.001461369
UMX,1823,3,0.00158499
UMX,1823,4,0.00158499
UMX,1823,38,0.00158499
UMX,1839,3,0.008091711
UMX,1839,4,0.008091711
UMX,1839,38,0.008091711
UMX,1870,56,0.007955946
UMX,1870,57,0.007955946
UMX,1872,1,0.000674704
UMX,1872,11,0.000674704
UMX,1872,12,0.000674704
UMX,1872,19,0.000674704
TSS,2678,19,0.000802968
TSS,2717,1,0.000802968
TSS,2717,2,0.000802968
TSS,2717,10,0.000802968
TSS,2717,19,0.000802968
TSS,2717,37,0.000802968
TSS,2717,48,0.000802968
TSS,2880,19,0.000802968
TSS,2146,2,0.000802968
TSS,2146,10,0.000802968
TSS,2146,19,0.000802968
TSS,2146,37,0.000802968
TSS,2146,48,0.000802968
TSS,2192,2,0.000802968
TSS,2192,10,0.000802968
TSS,2192,48,0.000802968
TSS,2239,19,0.000802968
TSS,2559,19,0.000802968
TSS,2605,1,0.000802968
TSS,2605,2,0.000802968
TSS,2605,10,0.000802968
TSS,2605,37,0.000802968
TSS,2605,48,0.000802968
TR-U1,115,6,0.000482402
TR-U1,115,13,0.000482402
TR-U1,115,47,0.000482402
TR-U1,158,4,0.000482402
TR-U1,158,44,0.000482402
TR-U1,162,13,0.000482402
TR-U1,162,47,0.000482402
TR-U1,162,48,0.000482402
TR-U1,167,4,0.000482402
TR-U1,167,44,0.000482402
TR-U1,190,4,0.000482402
TR-U1,190,44,0.000482402
TR-U1,208,6,0.000471254
TR-U1,208,82,0.000471254
TR-U1,217,13,2.49211E-05
TR-U1,217,47,2.49211E-05
TR-U1,271,27,0.000482402
TR-U1,327,6,0.000482402
TR-U1,327,27,0.000482402
TR-U1,375,4,0.000482402
TR-U1,375,44,0.000482402
TR-U1,388,6,7.9713E-05
TR-U1,388,13,7.9713E-05
TR-U1,388,47,7.9713E-05
TR-U1,388,82,7.9713E-05
TR-U1,392,4,0.000482402
TR-U1,392,27,0.000482402
